path,x,y,size,rust
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,256,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,320,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,384,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,448,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,512,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,576,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,640,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,704,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,768,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,832,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,896,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,960,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1024,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1088,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1152,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1216,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1280,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1344,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1408,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1472,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1536,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1600,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1664,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1728,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1792,1984,64,1
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1856,1984,64,1
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1920,1984,64,1
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1984,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2048,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2112,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2176,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2240,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2304,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2368,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2432,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2496,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2560,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2624,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2688,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2752,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2816,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2880,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2944,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3008,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3072,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3136,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3200,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3264,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3328,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3392,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3456,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3520,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3584,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3648,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3712,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3776,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3840,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3904,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3968,1984,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,0,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,64,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,128,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,192,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,256,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,320,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,384,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,448,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,512,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,576,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,640,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,704,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,768,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,832,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,896,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,960,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1024,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1088,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1152,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1216,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1280,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1344,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1408,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1472,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1536,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1600,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1664,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1728,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1792,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1856,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1920,2048,64,1
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1984,2048,64,1
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2048,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2112,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2176,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2240,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2304,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2368,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2432,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2496,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2560,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2624,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2688,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2752,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2816,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2880,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2944,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3008,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3072,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3136,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3200,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3264,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3328,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3392,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3456,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3520,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3584,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3648,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3712,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3776,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3840,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3904,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3968,2048,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,0,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,64,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,128,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,192,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,256,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,320,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,384,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,448,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,512,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,576,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,640,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,704,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,768,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,832,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,896,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,960,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1024,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1088,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1152,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1216,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1280,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1344,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1408,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1472,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1536,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1600,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1664,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1728,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1792,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1856,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1920,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1984,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2048,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2112,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2176,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2240,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2304,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2368,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2432,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2496,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2560,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2624,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2688,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2752,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2816,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2880,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2944,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3008,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3072,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3136,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3200,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3264,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3328,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3392,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3456,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3520,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3584,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3648,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3712,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3776,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3840,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3904,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3968,2112,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,0,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,64,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,128,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,192,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,256,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,320,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,384,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,448,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,512,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,576,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,640,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,704,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,768,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,832,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,896,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,960,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1024,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1088,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1152,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1216,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1280,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1344,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1408,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1472,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1536,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1600,2176,64,1
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1664,2176,64,1
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1728,2176,64,1
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1792,2176,64,1
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1856,2176,64,1
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1920,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,1984,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2048,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2112,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2176,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2240,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2304,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2368,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2432,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2496,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2560,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2624,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2688,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2752,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2816,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2880,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,2944,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3008,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3072,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3136,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3200,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3264,2176,64,0
/home/jack/Mounts/RemoteS3/kona_coffee_images/leaves/03-12-2023/20231203_094741.jpg,3328,2176,64,0
