image,lifecycle
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_1600_3200.232.227.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_1600_3200.241.191.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0028_1200_400.62.95.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0028_1200_400.13.131.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0028_1200_400.349.82.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0028_1200_400.379.27.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0055_1600_2000.36.42.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0055_1600_2000.70.351.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0055_1600_2000.169.107.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0014_2800_2400.332.124.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0014_2800_2400.21.300.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0014_2800_2400.203.92.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_1200_1600.217.246.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_1200_1600.204.111.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_1200_1600.135.48.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_1200_1600.64.75.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_1200_1600.131.230.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_1200_1600.181.330.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0039_4400_1600.246.258.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_1200_1600.160.381.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0039_4400_1600.365.34.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0039_4400_1600.265.382.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0054_3200_2000.103.72.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0054_3200_2000.38.46.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0054_3200_2000.184.48.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0054_3200_2000.24.14.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0054_3200_2000.164.7.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0054_3200_2000.120.159.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0054_3200_2000.232.173.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0054_3200_2000.266.183.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0054_3200_2000.246.219.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0054_3200_2000.227.264.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0054_3200_2000.136.329.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0054_3200_2000.144.366.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0054_3200_2000.182.388.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0054_3200_2000.241.317.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_2000_2800.202.140.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_2000_2800.117.174.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_2000_2800.162.109.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_2000_2800.141.239.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_2000_2800.11.293.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_2000_2800.48.315.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_2000_2800.41.246.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_2000_2800.119.382.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_2000_2800.83.292.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_2000_2800.191.385.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_2000_2800.159.350.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_2000_2800.284.339.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_2000_2800.247.387.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_2000_2800.329.378.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_2000_2800.330.119.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_2000_2800.388.119.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_2000_2800.361.171.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_2000_2800.340.28.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_2000_2800.375.75.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0016_2800_800.66.339.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0031_2800_800.187.213.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0031_2800_800.167.144.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0031_2800_800.81.156.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0031_2800_800.112.49.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_3600_1200.258.338.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_3600_1200.86.347.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_3600_1200.25.361.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0009_2000_0.208.218.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0011_800_2000.278.220.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0011_800_2000.220.329.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0011_800_2000.318.189.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0011_800_2000.141.383.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0011_800_2000.387.156.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0056_2000_2400.275.68.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0056_2000_2400.358.120.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0056_2000_2400.346.283.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0056_2000_2400.250.218.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0046_3200_2400.164.109.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0010_3600_2400.164.89.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0010_3600_2400.268.134.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0028_2800_800.304.59.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0048_400_3200.372.196.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0014_2800_2400.337.134.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0014_2800_2400.191.84.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0048_400_3200.81.231.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0014_2800_2400.18.295.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0002_3200_2000.336.138.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0002_3200_2000.59.317.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0002_3200_2000.87.350.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0002_3200_2000.114.304.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0053_2000_3200.342.107.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0013_2000_2800.251.245.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0053_2000_3200.300.238.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0013_2000_2800.331.191.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0013_2000_2800.228.178.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0013_2000_2800.318.298.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0013_2000_2800.114.204.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0013_2000_2800.25.193.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0013_2000_2800.64.320.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0013_2000_2800.14.253.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0013_2000_2800.290.372.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0013_2000_2800.128.302.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0058_3600_1200.35.368.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0058_3600_1200.157.227.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0058_3600_1200.190.278.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0058_3600_1200.274.250.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0058_3600_1200.30.28.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0058_3600_1200.375.75.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0041_3200_2400.242.340.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0018_2000_2800.79.365.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0018_2000_2800.292.209.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0018_2000_2800.232.323.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0018_2000_2800.232.277.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0045_2800_1200.21.364.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0033_0_2000.238.267.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0054_2400_2800.312.199.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0054_2400_2800.125.158.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0054_2400_2800.298.120.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_3600_800.209.337.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0054_2400_2800.141.82.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0053_3600_2400.130.347.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0053_3600_2400.117.271.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0053_3600_2400.61.271.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0053_3600_2400.183.366.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0053_3600_2400.58.90.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0020_2000_800.79.76.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0020_2000_800.133.129.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0020_2000_800.281.31.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0045_3600_3200.286.96.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0045_3600_3200.43.175.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0045_3600_3200.341.113.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0045_3600_3200.28.243.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0045_3600_3200.74.132.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0038_1200_1600.32.92.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0038_1200_1600.144.55.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0038_1200_1600.128.163.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0038_1200_1600.55.213.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0038_1200_1600.138.241.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0038_1200_1600.136.309.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0038_1200_1600.358.261.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0038_1200_1600.366.367.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0038_1200_1600.259.375.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0038_1200_1600.268.334.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_3600_800.185.344.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0056_3600_2000.293.256.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0026_800_2400.194.148.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0026_800_2400.218.62.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0026_800_2400.154.25.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0026_800_2400.242.17.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0026_800_2400.317.41.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0026_800_2400.348.105.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0026_800_2400.309.112.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0026_800_2400.280.184.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0026_800_2400.232.121.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0026_800_2400.287.308.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0026_800_2400.262.342.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_3200_1200.114.189.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_3200_1200.70.173.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_3200_1200.70.95.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_3200_1200.32.77.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_3200_1200.192.112.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_3200_1200.160.184.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_3200_1200.139.260.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_3200_1200.170.290.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_3200_1200.245.235.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_3200_1200.222.280.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_3200_1200.249.176.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_3200_1200.287.154.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_3200_1200.248.123.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_3200_1200.341.153.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_3200_1200.381.117.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_3200_1200.316.272.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_3200_1200.389.166.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_3200_1200.312.362.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_3200_1200.267.384.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_3200_1200.392.263.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_3200_1200.365.359.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0010_2000_2800.218.226.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0010_2000_2800.319.190.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0010_2000_2800.352.22.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0010_2000_2800.269.362.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0032_3600_800.204.93.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0032_3600_800.283.60.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0032_3600_800.293.236.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0032_3600_800.372.206.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0032_3600_800.126.287.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0032_3600_800.65.360.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0032_3600_800.265.369.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_3200_2800.222.215.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_3200_2800.191.182.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_3200_2800.206.379.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0038_4000_800.324.154.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0010_2800_1600.311.70.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0010_2800_1600.211.36.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0010_2800_1600.379.133.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0010_2800_1600.367.315.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0010_2800_1600.359.172.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0002_3200_2000.53.314.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0002_3200_2000.111.300.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0009_2400_1200.171.283.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0009_2400_1200.25.90.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0009_2400_1200.229.196.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0009_2400_1200.234.244.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0009_2400_1200.287.285.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0009_2400_1200.190.379.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0009_2400_1200.260.340.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0009_2400_1200.306.383.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0029_3200_2000.156.276.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0029_3200_2000.151.186.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0029_3200_2000.106.65.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0029_3200_2000.22.239.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0029_3200_2000.240.165.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0043_3600_2800.147.202.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0029_3200_2000.242.260.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0004_4000_1200.62.154.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0033_0_400.101.83.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0041_3600_3200.102.135.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0041_3600_3200.150.118.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0051_1600_1200.48.216.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0051_1600_1200.7.336.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_4000_1600.253.362.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_4000_1600.124.369.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_4000_1600.179.342.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_4000_1600.225.287.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_4000_1600.386.200.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0020_3600_0.160.28.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0020_3600_0.299.119.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0020_3600_0.197.174.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0003_2400_0.45.29.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0003_2400_0.69.104.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0004_4000_1200.348.246.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0053_3600_2000.380.115.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0053_3600_2000.364.366.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0048_4000_1200.71.357.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_2800_2000.206.240.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_2800_2000.296.166.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_2800_2000.148.313.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_2800_2000.300.330.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_2800_2000.234.349.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_2800_2000.225.185.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_2800_2000.30.63.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_2800_2000.84.57.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_2800_2000.66.14.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_2800_2000.106.371.mask.npy.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_2800_2000.183.390.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_2800_2000.106.316.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_2800_2000.387.280.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_2800_2000.366.109.mask.npy.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0020_1600_800.116.254.mask.npy.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0020_1600_800.170.304.mask.npy.png,unripe
