image,x,y,mask
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_400_400.png,309,67,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_400_400.309.67.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_1600_1200.png,202,225,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_1600_1200.202.225.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0054_3200_2000.png,116,83,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_3200_2000.116.83.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0054_3200_2000.png,182,54,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_3200_2000.182.54.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0054_3200_2000.png,184,169,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_3200_2000.184.169.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0054_3200_2000.png,43,62,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_3200_2000.43.62.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0029_1600_3200.png,303,105,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0029_1600_3200.303.105.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0004_4000_1200.png,88,298,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0004_4000_1200.88.298.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0029_1600_3200.png,321,53,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0029_1600_3200.321.53.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0056_3600_2000.png,47,245,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_3600_2000.47.245.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_2800_800.png,185,188,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0031_2800_800.185.188.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0056_3600_2000.png,103,151,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_3600_2000.103.151.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_2800_800.png,93,239,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0031_2800_800.93.239.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_2800_800.png,231,247,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0031_2800_800.231.247.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_2800_800.png,173,303,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0031_2800_800.173.303.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_2800_800.png,315,243,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0031_2800_800.315.243.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_2800_800.png,301,339,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0031_2800_800.301.339.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_2800_800.png,111,177,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0031_2800_800.111.177.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_2800_800.png,198,372,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0031_2800_800.198.372.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0057_3600_1600.png,183,227,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_3600_1600.183.227.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0057_3600_1600.png,307,213,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_3600_1600.307.213.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0057_3600_1600.png,249,230,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_3600_1600.249.230.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0057_3600_1600.png,304,126,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_3600_1600.304.126.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0057_3600_1600.png,204,167,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_3600_1600.204.167.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0010_3600_2400.png,261,326,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_3600_2400.261.326.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0010_3600_2400.png,166,298,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_3600_2400.166.298.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0010_3600_2400.png,252,204,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_3600_2400.252.204.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0010_2800_1600.png,360,170,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_2800_1600.360.170.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0010_2800_1600.png,305,61,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_2800_1600.305.61.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0010_2800_1600.png,268,9,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_2800_1600.268.9.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0010_2800_1600.png,215,20,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_2800_1600.215.20.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0057_1200_2000.png,22,225,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_1200_2000.22.225.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0057_1200_2000.png,50,174,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_1200_2000.50.174.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0057_1200_2000.png,52,270,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_1200_2000.52.270.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0025_2400_1600.png,72,229,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_1600.72.229.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0025_2400_1600.png,140,353,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_1600.140.353.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0025_2400_1600.png,200,236,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_1600.200.236.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0025_2400_1600.png,107,150,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_1600.107.150.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0025_2400_1600.png,137,290,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_1600.137.290.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_800_2400.png,114,90,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_800_2400.114.90.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_800_2400.png,39,288,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_800_2400.39.288.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_800_2400.png,214,257,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_800_2400.214.257.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_800_2400.png,265,243,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_800_2400.265.243.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_800_2400.png,307,198,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_800_2400.307.198.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_800_2400.png,318,263,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_800_2400.318.263.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_800_2400.png,281,161,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_800_2400.281.161.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_800_2400.png,322,352,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_800_2400.322.352.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_800_2400.png,180,343,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_800_2400.180.343.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_800_2400.png,244,368,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_800_2400.244.368.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_800_2400.png,91,279,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_800_2400.91.279.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0033_2400_2800.png,311,370,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0033_2400_2800.311.370.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0033_2400_2800.png,335,65,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0033_2400_2800.335.65.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0022_1600_3200.png,115,171,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_1600_3200.115.171.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0022_1600_3200.png,169,161,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_1600_3200.169.161.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0022_1600_3200.png,53,203,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_1600_3200.53.203.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0022_1600_3200.png,120,106,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_1600_3200.120.106.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0022_1600_3200.png,377,114,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_1600_3200.377.114.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0022_1600_3200.png,174,203,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_1600_3200.174.203.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_2400_2000.png,309,117,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0031_2400_2000.309.117.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_2400_2000.png,372,171,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0031_2400_2000.372.171.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_1200_800.png,52,76,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_1200_800.52.76.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_1200_800.png,97,122,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_1200_800.97.122.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_1200_800.png,93,297,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_1200_800.93.297.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_1200_800.png,43,271,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_1200_800.43.271.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_1200_800.png,94,226,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_1200_800.94.226.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_1200_800.png,356,55,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_1200_800.356.55.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0060_2000_400.png,304,286,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0060_2000_400.304.286.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0060_2000_400.png,345,268,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0060_2000_400.345.268.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0060_2000_400.png,377,301,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0060_2000_400.377.301.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0047_2800_400.png,299,227,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0047_2800_400.299.227.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0047_2800_400.png,25,136,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0047_2800_400.25.136.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0047_2800_400.png,207,264,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0047_2800_400.207.264.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0046_3200_0.png,119,178,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0046_3200_0.119.178.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0046_3200_0.png,102,88,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0046_3200_0.102.88.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0046_3200_0.png,216,157,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0046_3200_0.216.157.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0046_3200_0.png,313,157,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0046_3200_0.313.157.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0046_3200_0.png,260,324,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0046_3200_0.260.324.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0046_3200_0.png,144,344,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0046_3200_0.144.344.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0046_3200_0.png,178,244,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0046_3200_0.178.244.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2000.png,133,229,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2000.133.229.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2000.png,217,346,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2000.217.346.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2000.png,249,314,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2000.249.314.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2000.png,185,352,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2000.185.352.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2000.png,61,357,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2000.61.357.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2000.png,71,279,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2000.71.279.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2000.png,96,252,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2000.96.252.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2000.png,76,174,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2000.76.174.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_400_400.png,152,182,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0033_400_400.152.182.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2000.png,272,275,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2000.272.275.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_400_400.png,49,136,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0033_400_400.49.136.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_400_400.png,27,242,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0033_400_400.27.242.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_400_400.png,106,251,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0033_400_400.106.251.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_400_400.png,285,273,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0033_400_400.285.273.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_0_1600.png,247,38,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_0_1600.247.38.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_0_1600.png,321,47,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_0_1600.321.47.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_0_1600.png,270,76,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_0_1600.270.76.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_1600_2000.aug.0.png,278,290,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_1600_2000.278.290.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_1600_2000.aug.0.png,261,324,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_1600_2000.261.324.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_1600_2000.aug.0.png,186,313,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_1600_2000.186.313.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_1600_2000.aug.0.png,146,303,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_1600_2000.146.303.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_1600_2000.aug.0.png,292,375,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_1600_2000.292.375.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_1600_2000.aug.0.png,109,261,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_1600_2000.109.261.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_1600_2000.aug.0.png,154,378,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_1600_2000.154.378.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_1600_2000.aug.0.png,63,376,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_1600_2000.63.376.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_1600_2800.aug.0.png,366,132,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_1600_2800.366.132.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0007_800_0.aug.2.png,284,184,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0007_800_0.284.184.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_1600_2800.aug.0.png,358,352,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_1600_2800.358.352.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0007_800_0.aug.2.png,269,139,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0007_800_0.269.139.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0007_800_0.aug.2.png,272,93,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0007_800_0.272.93.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0007_800_0.aug.2.png,370,72,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0007_800_0.370.72.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_2400_3200.png,109,14,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0034_2400_3200.109.14.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_2400_3200.png,382,118,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0034_2400_3200.382.118.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_2800_1600.aug.2.png,355,135,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_2800_1600.355.135.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_2800_1600.aug.2.png,372,84,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_2800_1600.372.84.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_2800_1600.aug.2.png,382,160,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_2800_1600.382.160.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_2800_1600.aug.2.png,304,176,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_2800_1600.304.176.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_2800_1600.aug.2.png,280,264,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_2800_1600.280.264.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_2800_1600.aug.2.png,374,366,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_2800_1600.374.366.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_400_1200.aug.0.png,309,148,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_400_1200.309.148.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_400_1200.aug.0.png,318,82,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_400_1200.318.82.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0024_2800_2000.png,313,134,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0024_2800_2000.313.134.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0024_2800_2000.png,314,94,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0024_2800_2000.314.94.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0024_2800_2000.png,284,21,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0024_2800_2000.284.21.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0024_2800_2000.png,387,43,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0024_2800_2000.387.43.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0024_2800_2000.png,366,182,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0024_2800_2000.366.182.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_1200_800.aug.1.png,159,116,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0037_1200_800.159.116.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_1600_2000.aug.1.png,277,289,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_1600_2000.277.289.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_1600_2000.aug.1.png,265,326,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_1600_2000.265.326.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_1600_2000.aug.1.png,150,306,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_1600_2000.150.306.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_1600_2000.aug.1.png,107,267,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_1600_2000.107.267.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_1600_2000.aug.1.png,203,311,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_1600_2000.203.311.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_1600_2000.aug.1.png,78,297,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_1600_2000.78.297.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_1600_2000.aug.1.png,244,370,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_1600_2000.244.370.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_1600_2000.aug.1.png,291,370,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_1600_2000.291.370.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_1600_2000.aug.1.png,163,380,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_1600_2000.163.380.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_1600_2800.png,356,138,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_1600_2800.356.138.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0030_800_2800.png,236,199,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0030_800_2800.236.199.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_1600_2800.png,349,337,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_1600_2800.349.337.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0030_800_2800.png,324,206,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0030_800_2800.324.206.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0030_800_2800.png,312,129,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0030_800_2800.312.129.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0030_800_2800.png,329,347,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0030_800_2800.329.347.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0030_800_2800.png,179,367,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0030_800_2800.179.367.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0030_800_2800.png,231,382,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0030_800_2800.231.382.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_4000_800.aug.2.png,142,47,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0011_4000_800.142.47.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_4000_800.aug.2.png,82,25,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0011_4000_800.82.25.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_3200.aug.0.png,179,255,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_3600_3200.179.255.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_3200.aug.0.png,215,292,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_3600_3200.215.292.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_3200.aug.0.png,170,206,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_3600_3200.170.206.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_3200.aug.0.png,32,234,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_3600_3200.32.234.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_3200.aug.0.png,46,318,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_3600_3200.46.318.mask.npy
