image,x,y
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_2400_2800.png,152,215
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_2400_2800.png,118,292
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_2400_2800.png,49,218
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3200_0.aug.2.png,100,289
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3200_0.aug.2.png,299,124
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3200_0.aug.2.png,364,70
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3200_0.aug.2.png,350,106
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3200_0.aug.2.png,326,50
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3200_0.aug.2.png,270,34
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_3200_400.png,116,112
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_3200_400.png,86,59
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_3200_400.png,72,156
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_3200_400.png,120,204
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_3200_400.png,310,309
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_3200_400.png,361,60
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_400_1600.aug.2.png,247,73
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_400_1600.aug.2.png,46,217
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_400_1600.aug.2.png,29,243
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_400_1600.aug.2.png,290,92
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_400_1600.aug.2.png,230,206
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_400_1600.aug.2.png,241,176
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_800_800.aug.1.png,322,54
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0051_0_1200.aug.2.png,237,244
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0051_0_1200.aug.2.png,172,277
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,153,228
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,139,156
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,265,159
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,327,110
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,332,193
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,270,231
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,286,328
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,340,338
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,210,289
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,113,294
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,82,180
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,84,213
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,38,290
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,51,357
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,276,380
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,380,153
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,381,236
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,148,76
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,201,97
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,210,156
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,146,168
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,171,209
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,92,67
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,111,26
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,148,24
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,130,67
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,162,63
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,260,46
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,232,25
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,253,124
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,318,116
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,330,159
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,359,134
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,301,237
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,240,258
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,257,319
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,356,338
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,281,364
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,253,360
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,163,254
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,129,313
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,68,302
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,56,374
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,207,367
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,187,319
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,118,366
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,33,222
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,37,177
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,3,144
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,43,41
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,302,204
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,291,257
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,304,318
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,267,370
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,325,379
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,342,270
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,358,155
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,304,139
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,350,27
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.0.png,111,227
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.0.png,179,310
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.0.png,100,302
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.0.png,195,377
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.0.png,106,71
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.0.png,56,12
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.0.png,13,62
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.0.png,21,120
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.0.png,194,25
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.0.png,257,53
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_2800_3200.aug.0.png,278,265
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_2800_3200.aug.0.png,315,256
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_2800_3200.aug.0.png,343,271
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_2800_3200.aug.0.png,241,269
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_2800_3200.aug.0.png,218,351
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_2800_3200.aug.0.png,174,378
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_2800_3200.aug.0.png,28,370
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_4400_1200.aug.0.png,300,197
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_800.aug.0.png,287,211
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_800.aug.0.png,319,247
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_800.aug.0.png,348,281
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_800.aug.0.png,77,383
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_800.aug.0.png,136,321
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_800.aug.0.png,56,267
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_800.aug.0.png,105,26
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_800.aug.0.png,269,155
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_800.aug.0.png,148,137
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_800.aug.0.png,182,173
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_800.aug.0.png,242,329
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_800.aug.0.png,318,176
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_3600_800.aug.0.png,37,254
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_3600_800.aug.0.png,17,193
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_3600_800.aug.0.png,66,149
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_3600_800.aug.0.png,43,62
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_3600_800.aug.0.png,130,31
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_3600_800.aug.0.png,16,361
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_2800_800.aug.0.png,224,166
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_2800_800.aug.0.png,264,126
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_2800_800.aug.0.png,298,217
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_2800_800.aug.0.png,372,241
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_2800_800.aug.0.png,342,373
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_2800_800.aug.0.png,226,283
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_2800_800.aug.0.png,15,47
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_2800_800.aug.0.png,71,47
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_0_2800.aug.0.png,152,21
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_2400_400.png,73,78
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_2400_400.png,47,197
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_2400_400.png,108,176
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_2400_400.png,13,78
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_2400_400.png,377,251
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_3200_2400.png,197,32
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_3200_2400.png,220,14
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_4000_1200.aug.1.png,382,17
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_4000_1200.aug.1.png,364,237
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_4000_1200.aug.1.png,386,280
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_4000_1200.aug.1.png,379,175
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_4000_1200.aug.1.png,338,131
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2400_0.png,290,158
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2400_0.png,302,101
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2400_0.png,290,64
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2400_0.png,306,10
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2400_0.png,178,189
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2400_0.png,160,272
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2400_0.png,305,377
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2400_0.png,366,318
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2400_0.png,8,340
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_3600_1600.aug.0.png,290,264
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_3600_1600.aug.0.png,340,287
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_3600_1600.aug.0.png,382,293
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_3600_1600.aug.0.png,372,241
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_3600_1600.aug.0.png,384,143
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_3600_1600.aug.0.png,329,31
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_3600_1600.aug.0.png,60,17
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_3600_1600.aug.0.png,176,306
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_3600_1600.aug.0.png,132,299
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0005_2800_0.aug.2.png,350,60
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0005_2800_0.aug.2.png,348,16
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0005_2800_0.aug.2.png,380,110
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0005_2800_0.aug.2.png,394,148
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0005_3600_400.aug.2.png,316,103
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0005_3600_400.aug.2.png,333,31
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3200_2800.aug.0.png,217,177
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3200_2800.aug.0.png,137,209
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3200_2800.aug.0.png,190,211
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3200_2800.aug.0.png,215,22
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3200_2800.aug.0.png,234,43
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3200_2800.aug.0.png,143,80
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3200_2800.aug.0.png,232,75
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3200_2800.aug.0.png,202,118
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_2400_1200.aug.0.png,76,268
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_2400_1200.aug.0.png,12,283
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_2400_1200.aug.0.png,46,333
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1200_800.png,283,167
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1200_800.png,126,81
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1200_800.png,31,56
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1200_800.png,96,318
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1200_800.png,103,369
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1200_800.png,360,185
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1200_800.png,357,134
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1200_800.png,345,218
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1200_800.png,29,371
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.aug.1.png,120,153
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.aug.1.png,153,114
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.aug.1.png,52,114
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.aug.1.png,50,70
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.aug.1.png,141,197
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.aug.1.png,240,274
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.aug.1.png,280,330
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.aug.1.png,284,221
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.aug.1.png,249,236
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.aug.1.png,361,29
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.aug.1.png,377,84
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.aug.1.png,7,358
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.aug.1.png,70,364
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2400_0.aug.0.png,170,146
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2400_0.aug.0.png,123,107
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2400_0.aug.0.png,139,68
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2400_0.aug.0.png,172,24
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2400_0.aug.0.png,272,100
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2400_0.aug.0.png,234,175
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2400_0.aug.0.png,280,295
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2400_0.aug.0.png,271,348
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2400_0.aug.0.png,113,341
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2400_0.aug.0.png,138,275
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2400_0.aug.0.png,75,234
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_4000_400.png,180,137
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_4000_400.png,110,143
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_4000_400.png,34,167
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_4000_400.png,24,74
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_4000_400.png,130,82
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_4000_400.png,236,149
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_4000_400.png,76,225
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_4000_400.png,388,262
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_3600_1600.aug.0.png,166,20
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_3600_1600.aug.0.png,14,76
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_3600_1600.aug.0.png,352,373
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2400_1600.aug.2.png,226,151
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2400_1600.aug.2.png,292,174
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2400_1600.aug.2.png,256,205
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2400_1600.aug.2.png,289,231
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2400_1600.aug.2.png,323,208
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2400_1600.aug.2.png,372,182
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2400_1600.aug.2.png,352,136
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0039_4400_1600.png,132,270
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0039_4400_1600.png,31,41
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3600_2800.png,239,209
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3600_2800.png,84,210
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3600_2800.png,26,260
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3600_2800.png,148,282
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3600_2800.png,79,40
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3600_2800.png,11,58
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3600_2800.png,145,375
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_3600_2400.aug.0.png,243,112
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_3600_2400.aug.0.png,231,228
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_3600_2400.aug.0.png,161,283
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_3600_2400.aug.0.png,171,345
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_3600_2400.aug.0.png,80,314
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_3600_2400.aug.0.png,112,141
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_3600_2400.aug.0.png,385,228
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_3600_2400.aug.0.png,350,163
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_3600_2400.aug.0.png,9,166
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_400_1600.aug.0.png,140,246
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_400_1600.aug.0.png,119,208
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_400_1600.aug.0.png,184,241
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_400_1600.aug.0.png,25,93
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,16,256
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,37,360
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,45,220
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,31,174
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,62,106
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,57,29
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,122,35
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,140,85
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,171,147
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,178,80
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,197,27
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,256,24
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,341,25
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,290,90
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,289,141
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,227,124
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,227,174
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,308,184
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,302,259
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,355,233
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,343,381
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_2400_1600.png,129,256
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_2400_1600.png,125,288
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_2400_1600.png,67,314
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_2400_1600.png,109,360
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_1600_2800.png,311,219
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_1600_2800.png,383,268
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_1600_2800.png,257,176
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_1600_2800.png,246,99
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_1600_2800.png,300,52
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_1600_2800.png,368,64
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_1600_2800.png,216,20
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_1600_2800.png,107,13
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_1600_2800.png,80,52
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_1600_2800.png,178,53
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_2000_2800.png,199,55
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_2000_2800.png,338,161
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_2000_2800.png,343,220
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_2000_2800.png,372,293
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_2000_2800.png,306,327
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_2000_2800.png,253,275
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_2000_2800.png,187,207
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_2000_2800.png,279,162
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_4000_3200.aug.0.png,121,303
