image,x,y
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,206,90
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,239,48
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,279,12
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,300,206
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,262,239
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,245,304
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,207,284
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,314,265
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,303,318
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,292,149
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_400_3200.aug.2.png,20,207
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_400_3200.aug.2.png,318,231
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0001_3200_1200.png,58,189
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0001_3200_1200.png,75,270
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0001_3200_1200.png,385,239
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0001_3200_1200.png,382,274
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0001_3200_1200.png,358,368
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0001_3200_1200.png,12,333
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_3600_0.png,61,238
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_3600_0.png,85,91
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_3600_0.png,65,154
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_3600_0.png,23,87
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_3600_0.png,109,57
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_3600_0.png,88,20
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,58,132
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,28,96
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,71,57
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,138,58
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,169,106
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,226,74
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,270,18
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,282,67
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,338,73
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,305,130
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,188,147
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,35,16
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,131,255
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,107,302
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,64,267
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,58,346
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,161,316
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,180,373
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,232,335
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,250,284
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,190,218
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,156,202
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,81,218
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,121,357
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,252,225
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,302,211
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,368,212
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,340,258
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,312,297
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_0_2400.png,213,329
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_0_2400.png,201,363
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_0_2400.png,152,354
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_0_2400.png,114,292
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_0_2400.png,254,363
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_2400_1600.png,169,265
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_2400_1600.png,176,225
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_2400_1600.png,133,99
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_2400_1600.png,191,43
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_2400_1600.png,315,39
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_2400_1600.png,374,37
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_800_2000.aug.0.png,143,77
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_800_2000.aug.0.png,269,215
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_2800_800.aug.2.png,342,334
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_400_400.aug.0.png,310,96
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_400_400.aug.0.png,309,39
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_400_400.aug.0.png,243,86
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_400_400.aug.0.png,254,119
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_400_400.aug.0.png,320,339
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_3200_2000.png,95,274
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_3200_2000.png,51,354
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_3200_2000.png,36,274
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0012_2000_1200.aug.2.png,310,91
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0012_2000_1200.aug.2.png,295,37
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0012_2000_1200.aug.2.png,199,150
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0012_2000_1200.aug.2.png,137,169
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0012_2000_1200.aug.2.png,172,54
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0012_2000_1200.aug.2.png,99,44
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0012_2000_1200.aug.2.png,65,102
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0012_2000_1200.aug.2.png,284,250
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0012_2000_1200.aug.2.png,250,200
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0012_2000_1200.aug.2.png,247,103
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0012_2000_1200.aug.2.png,382,45
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0012_2000_1200.aug.2.png,385,133
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0012_2000_1200.aug.2.png,367,232
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_3200_2000.aug.1.png,300,128
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_3200_2000.aug.1.png,374,126
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_3200_2000.aug.1.png,364,43
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_1200_2400.png,361,240
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_1200_2400.png,172,73
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_1200_2400.png,110,374
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_1200_2400.png,359,333
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_1200_2400.png,388,285
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_1200_2400.png,384,323
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_3600_3200.aug.0.png,309,119
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_4000_1200.aug.2.png,233,263
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_4000_1200.aug.2.png,123,191
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_4000_1200.aug.2.png,199,140
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_4000_1200.aug.2.png,49,113
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_4000_1200.aug.2.png,304,350
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1600_3200.aug.0.png,232,227
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1600_3200.aug.0.png,241,191
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1600_3200.aug.0.png,297,232
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1600_3200.aug.0.png,334,198
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1600_3200.aug.0.png,62,337
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1600_3200.aug.0.png,33,294
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1600_3200.aug.0.png,52,234
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0028_1200_400.aug.2.png,62,95
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0028_1200_400.aug.2.png,13,131
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0028_1200_400.aug.2.png,349,82
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0028_1200_400.aug.2.png,379,27
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0055_1600_2000.aug.0.png,60,176
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0055_1600_2000.aug.0.png,36,42
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0055_1600_2000.aug.0.png,33,228
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0055_1600_2000.aug.0.png,176,366
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0055_1600_2000.aug.0.png,70,351
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0055_1600_2000.aug.0.png,169,107
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0014_2800_2400.png,203,92
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0014_2800_2400.png,332,124
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0014_2800_2400.png,21,300
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_1200_1600.aug.0.png,217,246
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_1200_1600.aug.0.png,131,230
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_1200_1600.aug.0.png,204,111
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_1200_1600.aug.0.png,135,48
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_1200_1600.aug.0.png,64,75
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_1200_1600.aug.0.png,259,238
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_1200_1600.aug.0.png,181,330
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_1200_1600.aug.0.png,160,381
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0039_4400_1600.aug.1.png,246,258
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0039_4400_1600.aug.1.png,365,34
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0039_4400_1600.aug.1.png,265,382
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,103,72
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,38,46
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,184,48
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,164,7
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,24,14
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,184,178
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,150,202
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,120,159
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,225,122
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,232,173
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,266,183
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,246,219
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,227,264
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,136,329
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,144,366
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,182,388
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,241,317
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,175,298
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,375,48
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,202,140
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,162,109
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,117,174
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,141,239
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,41,246
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,11,293
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,48,315
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,83,292
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,119,382
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,159,350
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,191,385
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,247,387
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,284,339
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,329,378
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,330,119
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,361,171
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,388,119
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,375,75
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,340,28
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_3200_2400.aug.2.png,198,35
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_2800_800.aug.1.png,66,339
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0031_2800_800.aug.1.png,187,213
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0031_2800_800.aug.1.png,295,141
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0031_2800_800.aug.1.png,233,93
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0031_2800_800.aug.1.png,167,144
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0031_2800_800.aug.1.png,81,156
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0031_2800_800.aug.1.png,112,49
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0031_2800_800.aug.1.png,205,22
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_1200.aug.1.png,281,295
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_1200.aug.1.png,221,267
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_1200.aug.1.png,258,338
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_1200.aug.1.png,343,356
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_1200.aug.1.png,319,301
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_1200.aug.1.png,337,249
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_1200.aug.1.png,86,347
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_1200.aug.1.png,62,385
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_1200.aug.1.png,25,361
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_1200.aug.1.png,385,322
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0009_2000_0.aug.1.png,208,218
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0009_2000_0.aug.1.png,128,210
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0009_2000_0.aug.1.png,168,373
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0009_2000_0.aug.1.png,265,352
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0009_2000_0.aug.1.png,277,168
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0009_2000_0.aug.1.png,326,185
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_800_2000.aug.0.png,318,189
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_800_2000.aug.0.png,278,220
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_800_2000.aug.0.png,220,329
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_800_2000.aug.0.png,254,272
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_800_2000.aug.0.png,345,131
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_800_2000.aug.0.png,326,97
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_800_2000.aug.0.png,378,116
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_800_2000.aug.0.png,387,156
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_800_2000.aug.0.png,141,383
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_2000_2400.png,275,68
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_2000_2400.png,358,120
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_2000_2400.png,239,104
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_2000_2400.png,250,218
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_2000_2400.png,346,283
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_2000_2400.png,295,280
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_2000_2400.png,254,386
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_2000_2400.png,346,363
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0046_3200_2400.aug.0.png,164,109
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0046_3200_2400.aug.0.png,249,102
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0046_3200_2400.aug.0.png,221,23
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_0_2800.png,111,225
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_0_2800.png,57,258
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_0_2800.png,28,200
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_0_2800.png,39,116
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_0_2800.png,59,40
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_0_2800.png,135,363
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_3600_2400.aug.2.png,164,89
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_3600_2400.aug.2.png,262,71
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_3600_2400.aug.2.png,253,183
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_3600_2400.aug.2.png,268,134
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_3600_2400.aug.2.png,220,75
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_3600_2400.aug.2.png,167,49
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0028_2800_800.png,304,59
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0028_2800_800.png,379,176
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_400_3200.png,372,196
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_400_3200.png,242,86
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_400_3200.png,81,231
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0014_2800_2400.aug.1.png,337,134
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0014_2800_2400.aug.1.png,191,84
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0014_2800_2400.aug.1.png,18,295
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_3200_2000.aug.2.png,336,138
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_3200_2000.aug.2.png,59,317
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_3200_2000.aug.2.png,87,350
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_3200_2000.aug.2.png,114,304
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_3200_2000.aug.2.png,31,281
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_2000_3200.png,342,107
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_2000_3200.png,287,164
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_2000_3200.png,300,238
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0013_2000_2800.png,251,245
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0013_2000_2800.png,318,298
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0013_2000_2800.png,331,191
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0013_2000_2800.png,228,178
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0013_2000_2800.png,114,204
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0013_2000_2800.png,25,193
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0013_2000_2800.png,64,320
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0013_2000_2800.png,128,302
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0013_2000_2800.png,180,251
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0013_2000_2800.png,14,253
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0013_2000_2800.png,290,372
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0014_4400_400.aug.2.png,313,193
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0014_4400_400.aug.2.png,320,101
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0014_4400_400.aug.2.png,281,30
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0014_4400_400.aug.2.png,240,163
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0014_4400_400.aug.2.png,275,249
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0014_4400_400.aug.2.png,341,246
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0014_4400_400.aug.2.png,241,296
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0014_4400_400.aug.2.png,204,280
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0014_4400_400.aug.2.png,349,51
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_3600_1200.aug.1.png,193,120
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_3600_1200.aug.1.png,156,174
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_3600_1200.aug.1.png,228,197
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_3600_1200.aug.1.png,278,150
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_3600_1200.aug.1.png,322,215
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_3600_1200.aug.1.png,363,326
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_3600_1200.aug.1.png,35,368
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_3600_1200.aug.1.png,109,357
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_3600_1200.aug.1.png,99,391
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_3600_1200.aug.1.png,140,381
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_1600_0.aug.0.png,221,203
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_1600_0.aug.0.png,105,114
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_1600_0.aug.0.png,115,46
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_1600_0.aug.0.png,261,126
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_1600_0.aug.0.png,325,139
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_1600_0.aug.0.png,157,354
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_1600_0.aug.0.png,210,281
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_1600_0.aug.0.png,308,349
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_1600_0.aug.0.png,344,309
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_1600_0.aug.0.png,37,188
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_1600_0.aug.0.png,162,154
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_3600_1200.aug.2.png,157,227
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_3600_1200.aug.2.png,190,278
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_3600_1200.aug.2.png,274,250
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_3600_1200.aug.2.png,315,184
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_3600_1200.aug.2.png,221,192
