image,lifecycle
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0051_1600_1200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0005_4400_2000.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0005_4400_2000.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0005_4400_2000.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0005_4400_2000.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0005_4400_2000.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0005_4400_2000.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_2800_2000.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_2800_2000.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0016_1600_2800.aug.2.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0048_3600_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0048_3600_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0048_3600_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0048_3600_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0048_3600_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0048_3600_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0008_1200_2800.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0008_1200_2800.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0008_1200_2800.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0008_1200_2800.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0008_1200_2800.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0029_1600_3200.aug.2.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0029_1600_3200.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0029_1600_3200.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0056_3200_2400.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0056_3200_2400.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0047_4400_1600.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0047_4400_1600.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0047_4400_1600.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0047_4400_1600.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0047_4400_1600.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0047_4400_1600.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0060_3200_3200.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0047_4400_1600.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0060_3200_3200.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0060_3200_3200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0060_3200_3200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0060_3200_3200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0033_400_400.aug.0.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0006_2400_2800.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0028_3200_0.aug.2.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0058_2000_2800.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0058_2000_2800.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0021_2800_2800.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0021_2800_2800.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0021_2800_2800.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0021_2800_2800.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0021_2800_2800.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0018_4000_400.aug.1.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0018_4000_400.aug.1.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0018_4000_400.aug.1.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0018_4000_400.aug.1.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0018_4000_400.aug.1.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0018_4000_400.aug.1.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0018_4000_400.aug.1.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0018_4000_400.aug.1.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0018_800_1600.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0054_3200_2800.aug.2.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0054_3200_2800.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0020_400_3200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0020_400_3200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0054_3200_2800.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0020_400_3200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0020_400_3200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0020_400_3200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0006_1200_800.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0006_1200_800.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0006_1200_800.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_3200_2800.aug.1.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_3200_2800.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_3600_3200.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_3600_3200.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_3600_3200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_3600_3200.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_3600_3200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_3600_3200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_3600_3200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_3600_3200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_3600_3200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0028_400_1600.aug.2.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0028_400_1600.aug.2.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0035_3600_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0043_4000_2000.aug.0.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0035_3600_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0035_3600_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0035_3600_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0035_3600_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0032_3200_1600.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0032_3200_1600.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0012_2000_2000.aug.0.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0032_3200_1600.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0012_2000_2000.aug.0.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0012_2000_2000.aug.0.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0012_2000_2000.aug.0.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0012_2000_2000.aug.0.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_1600_2400.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_1600_2400.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0055_1600_1600.aug.1.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0055_1600_1600.aug.1.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0055_1600_1600.aug.1.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0045_2000_3200.aug.1.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0045_2000_3200.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0058_3600_2000.aug.0.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_3200_800.aug.1.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0031_1600_1600.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0031_1600_1600.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0031_1600_1600.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0033_2000_0.aug.0.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0021_3600_400.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0021_3600_400.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0010_4400_2800.aug.0.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0028_400_1600.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0028_400_1600.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0032_1600_1200.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0032_1600_1200.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0007_400_2000.aug.2.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0007_400_2000.aug.2.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0007_400_2000.aug.2.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0007_400_2000.aug.2.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_2800_2000.aug.1.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_2800_2000.aug.1.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_2800_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_2800_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_2800_2000.aug.1.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_2800_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_2800_2000.aug.1.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.aug.1.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_2800_2000.aug.1.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.aug.1.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.aug.1.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.aug.1.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.aug.1.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.aug.1.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.aug.1.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.aug.1.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0018_4000_400.aug.0.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0011_2400_2800.aug.0.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0018_4000_400.aug.0.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0018_4000_400.aug.0.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0018_4000_400.aug.0.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0018_4000_400.aug.0.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0018_4000_400.aug.0.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0018_4000_400.aug.0.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0018_4000_400.aug.0.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0056_3200_2400.aug.0.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0056_3200_2400.aug.0.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0060_2000_1600.aug.2.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0048_2800_2000.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0048_2800_2000.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0030_3200_2800.aug.1.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0055_2400_2000.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0025_2800_1200.aug.2.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0025_2800_1200.aug.2.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0025_2800_1200.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0051_0_1200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0032_4000_1600.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0032_4000_1600.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0032_4000_1600.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0048_3600_2000.aug.0.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0048_3600_2000.aug.0.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0048_3600_2000.aug.0.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0048_3600_2000.aug.0.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0048_3600_2000.aug.0.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0024_4000_3200.aug.1.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0020_2400_1200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0024_4000_3200.aug.1.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0020_2400_1200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0020_2400_1200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0020_2400_1200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0020_2400_1200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0020_2400_1200.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0020_2400_1200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0001_2800_0.aug.0.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0056_3200_800.aug.0.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0020_2400_1200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0056_3200_800.aug.0.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0009_1600_400.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0009_1600_400.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_3200_2400.aug.0.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0009_1600_400.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0030_2400_3200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0030_2400_3200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0030_2400_3200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0030_2400_3200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0022_1600_2400.aug.0.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0037_800_1600.aug.0.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0056_3200_2400.aug.1.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0036_2000_1600.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_1600_1600.aug.0.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_1600_1600.aug.0.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_1600_1600.aug.0.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_1600_1600.aug.0.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0030_2000_2800.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0028_400_1600.aug.0.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0028_400_1600.aug.0.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0016_4400_0.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0045_400_400.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0002_3200_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0002_3200_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0002_3200_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0002_3200_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0002_3200_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0002_3200_2000.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0032_2400_400.aug.0.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0032_2400_400.aug.0.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0032_2400_400.aug.0.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0053_4000_800.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0053_4000_800.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0053_4000_800.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0053_4000_800.aug.1.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0053_4000_800.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0053_4000_800.aug.1.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0053_4000_800.aug.1.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0049_800_2000.aug.0.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0049_800_2000.aug.0.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0057_2000_2000.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0048_400_3200.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0048_400_3200.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0001_3200_1200.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0001_3200_1200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0001_3200_1200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0001_3200_1200.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0001_3200_1200.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0060_3600_0.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_3600_1200.aug.2.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_3600_1200.aug.2.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_3600_1200.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_3600_1200.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_3600_1200.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_3600_1200.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_3600_1200.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_3600_1200.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_3600_1200.aug.2.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_3600_1200.aug.2.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_3600_1200.aug.2.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_3600_1200.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_3600_1200.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_3600_1200.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_3600_1200.aug.2.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_3600_1200.aug.2.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_3600_1200.aug.2.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_3600_1200.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_3600_1200.aug.2.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_3600_1200.aug.2.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_3600_1200.aug.2.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0052_3600_1200.aug.2.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_800_2000.aug.0.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0059_800_2000.aug.0.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0016_2800_800.aug.2.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_400_400.aug.0.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0019_400_400.aug.0.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0032_3200_2000.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0032_3200_2000.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0032_3200_2000.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0012_2000_1200.aug.2.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0012_2000_1200.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0012_2000_1200.aug.2.png,ripening
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0012_2000_1200.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0012_2000_1200.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0012_2000_1200.aug.2.png,unripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0012_2000_1200.aug.2.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0012_2000_1200.aug.2.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0012_2000_1200.aug.2.png,ripe
/home/jack/Mounts/DiskOne/kona_coffee/imagemasks/100_0012_2000_1200.aug.2.png,unripe
